post_id,date,word,lemma,pos,lemma_p
2,2013-06-12,former,former,ADJ,former_ADJ
2,2013-06-12,.,former,PUNCT,former_PUNCT
2,2013-06-12,miss alabama,.,PROPN,._PROPN
2,2013-06-12,!,Alabama,PUNCT,Alabama_PUNCT
3,2011-09-04,addressing,address,VERB,address_VERB
3,2011-09-04,the, ,DET, _DET
3,2011-09-04,rise,rise,NOUN,rise_NOUN
3,2011-09-04,of,of,ADP,of_ADP
3,2011-09-04,chronic,Chronic,ADJ,Chronic_ADJ
3,2011-09-04,childhood illnesses,Childhood,NOUN,Childhood_NOUN
3,2011-09-04,.,Illnesses,PUNCT,Illnesses_PUNCT
3,2011-09-04,#,#,SYM,#_SYM
3,2011-09-04,agenda,#,NOUN,#_NOUN
3,2011-09-04,##47,AGENDA47,NUM,AGENDA47_NUM
4,2020-05-11,rt,RT,PROPN,RT_PROPN
4,2020-05-11,@,@darhar981,ADP,@darhar981_ADP
4,2020-05-11,darhar,@darhar981,PROPN,@darhar981_PROPN
4,2020-05-11,##981,@darhar981,NUM,@darhar981_NUM
4,2020-05-11,:,@darhar981,PUNCT,@darhar981_PUNCT
4,2020-05-11,attorney general barr,Attorney,PROPN,Attorney_PROPN
4,2020-05-11,’ s,Barr,PART,Barr_PART
4,2020-05-11,office,office,NOUN,office_NOUN
4,2020-05-11,shreds,shred,VERB,shred_VERB
4,2020-05-11,nbc,NBC,PROPN,NBC_PROPN
4,2020-05-11,’ s,NBC,PART,NBC_PART
4,2020-05-11,chuck todd,Chuck,PROPN,Chuck_PROPN
4,2020-05-11,for,for,ADP,for_ADP
4,2020-05-11,‘,',PUNCT,'_PUNCT
4,2020-05-11,deceptive,',ADJ,'_ADJ
4,2020-05-11,editing,editing,NOUN,editing_NOUN
4,2020-05-11,’,editing,PUNCT,editing_PUNCT
4,2020-05-11,of,of,ADP,of_ADP
4,2020-05-11,barr,Barr,PROPN,Barr_PROPN
4,2020-05-11,’ s,Barr,PART,Barr_PART
4,2020-05-11,comments,comment,NOUN,comment_NOUN
4,2020-05-11,on,"
",ADP,"
_ADP"
4,2020-05-11,“,"""",PUNCT,"""_PUNCT"
4,2020-05-11,meet,"""",VERB,"""_VERB"
4,2020-05-11,the,The,DET,The_DET
4,2020-05-11,press,Press,PROPN,Press_PROPN
4,2020-05-11,", ”",Press,PUNCT,Press_PUNCT
4,2020-05-11,todd,todd,PROPN,todd_PROPN
4,2020-05-11,…,todd,PUNCT,todd_PUNCT
5,2011-09-07,rt,RT,PROPN,RT_PROPN
5,2011-09-07,@ MagaGlam🇺🇸♥, ,SYM, _SYM
5,2011-09-07,bring,bring,VERB,bring_VERB
5,2011-09-07,back,back,ADV,back_ADV
5,2011-09-07,trump, ,PROPN, _PROPN
5,2011-09-07,💙🇺🇸, ,SYM, _SYM
7,2025-03-19,the,the,DET,the_DET
7,2025-03-19,cbp,CBP,PROPN,CBP_PROPN
7,2025-03-19,home app,Home,NOUN,Home_NOUN
7,2025-03-19,is,be,AUX,be_AUX
7,2025-03-19,now,now,ADV,now_ADV
7,2025-03-19,available,available,ADJ,available_ADJ
7,2025-03-19,across,across,ADP,across_ADP
7,2025-03-19,all,all,DET,all_DET
7,2025-03-19,mobile,mobile,ADJ,mobile_ADJ
7,2025-03-19,app stores,App,NOUN,App_NOUN
7,2025-03-19,!,store,PUNCT,store_PUNCT
8,2019-01-23,congratulations,congratulation,NOUN,congratulation_NOUN
8,2019-01-23,to,to,ADP,to_ADP
8,2019-01-23,mariano rivera,Mariano,PROPN,Mariano_PROPN
8,2019-01-23,on,on,SCONJ,on_SCONJ
8,2019-01-23,unanimously,unanimously,ADV,unanimously_ADV
8,2019-01-23,being,be,AUX,be_AUX
8,2019-01-23,elected,elect,VERB,elect_VERB
8,2019-01-23,to,to,ADP,to_ADP
8,2019-01-23,the,the,DET,the_DET
8,2019-01-23,national baseball hall,National,PROPN,National_PROPN
8,2019-01-23,of,of,ADP,of_ADP
8,2019-01-23,fame,Fame,PROPN,Fame_PROPN
8,2019-01-23,!,Fame,PUNCT,Fame_PUNCT
8,2019-01-23,not only,not,ADV,not_ADV
8,2019-01-23,a,a,DET,a_DET
8,2019-01-23,great,great,ADJ,great_ADJ
8,2019-01-23,player,player,NOUN,player_NOUN
8,2019-01-23,but,but,CCONJ,but_CCONJ
8,2019-01-23,a,a,DET,a_DET
8,2019-01-23,great,great,ADJ,great_ADJ
8,2019-01-23,person,person,NOUN,person_NOUN
8,2019-01-23,.,person,PUNCT,person_PUNCT
8,2019-01-23,i,I,PRON,I_PRON
8,2019-01-23,am,be,AUX,be_AUX
8,2019-01-23,thankful,thankful,ADJ,thankful_ADJ
8,2019-01-23,for,for,ADP,for_ADP
8,2019-01-23,mariano,Mariano,PROPN,Mariano_PROPN
8,2019-01-23,’ s,Mariano,PART,Mariano_PART
8,2019-01-23,support,support,NOUN,support_NOUN
8,2019-01-23,of,of,ADP,of_ADP
8,2019-01-23,the,the,DET,the_DET
8,2019-01-23,op,Opioid,NOUN,Opioid_NOUN
8,2019-01-23,##io,Opioid,X,Opioid_X
8,2019-01-23,##id,Opioid,PROPN,Opioid_PROPN
8,2019-01-23,drug abuse,Drug,NOUN,Drug_NOUN
8,2019-01-23,commission,Commission,PROPN,Commission_PROPN
8,2019-01-23,and,and,CCONJ,and_CCONJ
8,2019-01-23,@ fitnessgov,@fitnessgov,X,@fitnessgov_X
8,2019-01-23,.,@fitnessgov,NOUN,@fitnessgov_NOUN
8,2019-01-23,#,#,SYM,#_SYM
8,2019-01-23,entersandman,#,X,#_X
8,2019-01-23,# HOF2019💯,#,SYM,#_SYM
8,2019-01-23,https,https://t.co/reU1gKWHSQ,X,https://t.co/reU1gKWHSQ_X
8,2019-01-23,: / /,https://t.co/reU1gKWHSQ,PUNCT,https://t.co/reU1gKWHSQ_PUNCT
8,2019-01-23,t,https://t.co/reU1gKWHSQ,X,https://t.co/reU1gKWHSQ_X
8,2019-01-23,.,https://t.co/reU1gKWHSQ,PUNCT,https://t.co/reU1gKWHSQ_PUNCT
8,2019-01-23,co,https://t.co/reU1gKWHSQ,X,https://t.co/reU1gKWHSQ_X
8,2019-01-23,/,https://t.co/reU1gKWHSQ,PUNCT,https://t.co/reU1gKWHSQ_PUNCT
8,2019-01-23,re,https://t.co/reU1gKWHSQ,X,https://t.co/reU1gKWHSQ_X
8,2019-01-23,##u,https://t.co/reU1gKWHSQ,NOUN,https://t.co/reU1gKWHSQ_NOUN
8,2019-01-23,##1,https://t.co/reU1gKWHSQ,X,https://t.co/reU1gKWHSQ_X
8,2019-01-23,##gkwhs,https://t.co/reU1gKWHSQ,NOUN,https://t.co/reU1gKWHSQ_NOUN
8,2019-01-23,##q,https://t.co/reU1gKWHSQ,X,https://t.co/reU1gKWHSQ_X
9,2015-07-01,my,my,PRON,my_PRON
9,2015-07-01,recent,recent,ADJ,recent_ADJ
9,2015-07-01,statement,statement,NOUN,statement_NOUN
9,2015-07-01,re,re,ADP,re_ADP
9,2015-07-01,:,re,PUNCT,re_PUNCT
9,2015-07-01,@,@macys,SYM,@macys_SYM
9,2015-07-01,macys,@macys,PROPN,@macys_PROPN
9,2015-07-01,- -,--,PUNCT,--_PUNCT
9,2015-07-01,we,we,PRON,we_PRON
9,2015-07-01,must,must,AUX,must_AUX
9,2015-07-01,have,have,VERB,have_VERB
9,2015-07-01,strong,strong,ADJ,strong_ADJ
9,2015-07-01,borders,border,NOUN,border_NOUN
9,2015-07-01,&,&,CCONJ,&_CCONJ
9,2015-07-01,amp,&,X,&_X
9,2015-07-01,",",amp,PUNCT,amp_PUNCT
9,2015-07-01,stop,stop,VERB,stop_VERB
9,2015-07-01,illegal,illegal,ADJ,illegal_ADJ
9,2015-07-01,immigration,immigration,NOUN,immigration_NOUN
9,2015-07-01,now,now,ADV,now_ADV
9,2015-07-01,!...,now,PUNCT,now_PUNCT
9,2015-07-01,https,https://t.co/hlcbormtbl,X,https://t.co/hlcbormtbl_X
9,2015-07-01,: / /,https://t.co/hlcbormtbl,PUNCT,https://t.co/hlcbormtbl_PUNCT
9,2015-07-01,t,https://t.co/hlcbormtbl,X,https://t.co/hlcbormtbl_X
9,2015-07-01,.,https://t.co/hlcbormtbl,NOUN,https://t.co/hlcbormtbl_NOUN
9,2015-07-01,co,https://t.co/hlcbormtbl,X,https://t.co/hlcbormtbl_X
9,2015-07-01,/,https://t.co/hlcbormtbl,PUNCT,https://t.co/hlcbormtbl_PUNCT
9,2015-07-01,hlc,https://t.co/hlcbormtbl,X,https://t.co/hlcbormtbl_X
9,2015-07-01,##bormtbl,https://t.co/hlcbormtbl,NOUN,https://t.co/hlcbormtbl_NOUN
10,2017-07-21,icy,ICYMI-,X,ICYMI-_X
10,2017-07-21,##mi,ICYMI-,PROPN,ICYMI-_PROPN
10,2017-07-21,-,ICYMI-,PUNCT,ICYMI-_PUNCT
10,2017-07-21,this,this,DET,this_DET
10,2017-07-21,week,week,NOUN,week_NOUN
10,2017-07-21,we,we,PRON,we_PRON
10,2017-07-21,hosted,host,VERB,host_VERB
10,2017-07-21,a,a,DET,a_DET
10,2017-07-21,#,#,SYM,#_SYM
10,2017-07-21,madeinamerica,#,X,#_X
10,2017-07-21,event,event,NOUN,event_NOUN
10,2017-07-21,",",event,PUNCT,event_PUNCT
10,2017-07-21,right here,right,ADV,right_ADV
10,2017-07-21,at,at,ADP,at_ADP
10,2017-07-21,the,the,DET,the_DET
10,2017-07-21,@,@whitehouse,X,@whitehouse_X
10,2017-07-21,whitehouse,@whitehouse,PROPN,@whitehouse_PROPN
10,2017-07-21,!,@whitehouse,PUNCT,@whitehouse_PUNCT
10,2017-07-21,if,if,SCONJ,if_SCONJ
10,2017-07-21,it,it,PRON,it_PRON
10,2017-07-21,is,be,AUX,be_AUX
10,2017-07-21,made,make,VERB,make_VERB
10,2017-07-21,in,in,ADP,in_ADP
10,2017-07-21,america,AMERICA,PROPN,AMERICA_PROPN
10,2017-07-21,",",AMERICA,PUNCT,AMERICA_PUNCT
10,2017-07-21,it,it,PRON,it_PRON
10,2017-07-21,is,be,AUX,be_AUX
10,2017-07-21,the,the,DET,the_DET
10,2017-07-21,best,BEST,ADJ,BEST_ADJ
10,2017-07-21,!,BEST,PUNCT,BEST_PUNCT
10,2017-07-21,USA🇺🇸,USA,SYM,USA_SYM
10,2017-07-21,https,https://t.co/q4vb9gde5y,X,https://t.co/q4vb9gde5y_X
10,2017-07-21,: / /,https://t.co/q4vb9gde5y,PUNCT,https://t.co/q4vb9gde5y_PUNCT
10,2017-07-21,t,https://t.co/q4vb9gde5y,NOUN,https://t.co/q4vb9gde5y_NOUN
10,2017-07-21,.,https://t.co/q4vb9gde5y,PUNCT,https://t.co/q4vb9gde5y_PUNCT
10,2017-07-21,co,https://t.co/q4vb9gde5y,X,https://t.co/q4vb9gde5y_X
10,2017-07-21,/,https://t.co/q4vb9gde5y,PUNCT,https://t.co/q4vb9gde5y_PUNCT
10,2017-07-21,q4vb9gde5y,https://t.co/q4vb9gde5y,NOUN,https://t.co/q4vb9gde5y_NOUN
11,2011-08-31,https,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,: / /,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,PUNCT,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_PUNCT
11,2011-08-31,www,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,.,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,PUNCT,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_PUNCT
11,2011-08-31,mediaite,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,.,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NOUN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NOUN
11,2011-08-31,com,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,/,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,PUNCT,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_PUNCT
11,2011-08-31,tv,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,PROPN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_PROPN
11,2011-08-31,/,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,PUNCT,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_PUNCT
11,2011-08-31,trump,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,PROPN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_PROPN
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,team,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NOUN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NOUN
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,scored,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,VERB,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_VERB
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,big,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,ADJ,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_ADJ
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,win,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NOUN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NOUN
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,with,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,ADP,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_ADP
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,potentially,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,ADV,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_ADV
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,PUNCT,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_PUNCT
11,2011-08-31,explosive,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,ADJ,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_ADJ
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,ruling,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NOUN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NOUN
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,on,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,ADP,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_ADP
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,special,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,ADJ,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_ADJ
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,master,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NOUN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NOUN
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,to,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,PART,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_PART
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
11,2011-08-31,review,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NOUN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NOUN
11,2011-08-31,-,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,X,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_X
