post_id,date,word,lemma,pos,lemma_p
3,2011-09-04,Illnesses,Illnesses,NNPS,Illnesses_NNPS
3,2011-09-04,.,Illnesses,.,Illnesses_.
3,2011-09-04,#,#,NFP,#_NFP
3,2011-09-04,AGENDA47,#,NN,#_NN
4,2020-05-11,RT,RT,NNP,RT_NNP
4,2020-05-11,@,@darhar981,CC,@darhar981_CC
4,2020-05-11,darhar981,@darhar981,ADD,@darhar981_ADD
4,2020-05-11,:,@darhar981,:,@darhar981_:
4,2020-05-11,Attorney,Attorney,NNP,Attorney_NNP
4,2020-05-11,General,General,NNP,General_NNP
4,2020-05-11,Barr,Barr,NNP,Barr_NNP
4,2020-05-11,’s,Barr,VBZ,Barr_VBZ
4,2020-05-11,Office,office,NN,office_NN
4,2020-05-11,Shreds,shred,VBZ,shred_VBZ
4,2020-05-11,NBC,NBC,NNP,NBC_NNP
4,2020-05-11,’s,NBC,VBZ,NBC_VBZ
4,2020-05-11,Chuck,Chuck,NNP,Chuck_NNP
4,2020-05-11,Todd,Todd,NNP,Todd_NNP
4,2020-05-11,For,for,IN,for_IN
4,2020-05-11,‘,',``,'_``
4,2020-05-11,Deceptive,',JJ,'_JJ
4,2020-05-11,Editing’,editing,NN,editing_NN
4,2020-05-11,Of,of,IN,of_IN
4,2020-05-11,Barr,Barr,NNP,Barr_NNP
4,2020-05-11,’s,Barr,POS,Barr_POS
4,2020-05-11,Comments,comment,NNS,comment_NNS
4,2020-05-11,On,"
",IN,"
_IN"
4,2020-05-11,“,"""",``,"""_``"
4,2020-05-11,Meet,"""",VB,"""_VB"
4,2020-05-11,The,The,DT,The_DT
4,2020-05-11,Press,Press,NN,Press_NN
4,2020-05-11,",”",Press,NFP,Press_NFP
4,2020-05-11,Todd,todd,NNP,todd_NNP
4,2020-05-11,…,todd,.,todd_.
5,2011-09-07,RT,RT,NNP,RT_NNP
5,2011-09-07,@, ,CC, _CC
5,2011-09-07,MagaGlam,@magaglam,NNP,@magaglam_NNP
5,2011-09-07,🇺🇸♥,@magaglam,NFP,@magaglam_NFP
5,2011-09-07,Bring,️,VB,️_VB
5,2011-09-07,Back,bring,RB,bring_RB
5,2011-09-07,Trump, ,NN, _NN
5,2011-09-07,💙🇺🇸, ,NFP, _NFP
7,2025-03-19,The,the,DT,the_DT
7,2025-03-19,CBP,CBP,NNP,CBP_NNP
7,2025-03-19,Home,Home,NNP,Home_NNP
7,2025-03-19,App,App,NNP,App_NNP
7,2025-03-19,is,be,VBZ,be_VBZ
7,2025-03-19,now,now,RB,now_RB
7,2025-03-19,available,available,JJ,available_JJ
7,2025-03-19,across,across,IN,across_IN
7,2025-03-19,all,all,DT,all_DT
7,2025-03-19,mobile,mobile,JJ,mobile_JJ
7,2025-03-19,App,App,NNP,App_NNP
7,2025-03-19,Stores,store,NNPS,store_NNPS
7,2025-03-19,!,store,.,store_.
8,2019-01-23,Congratulations,congratulation,NNS,congratulation_NNS
8,2019-01-23,to,to,IN,to_IN
8,2019-01-23,Mariano,Mariano,NNP,Mariano_NNP
8,2019-01-23,Rivera,Rivera,NNP,Rivera_NNP
8,2019-01-23,on,on,IN,on_IN
8,2019-01-23,unanimously,unanimously,RB,unanimously_RB
8,2019-01-23,being,be,VBG,be_VBG
8,2019-01-23,elected,elect,VBN,elect_VBN
8,2019-01-23,to,to,IN,to_IN
8,2019-01-23,the,the,DT,the_DT
8,2019-01-23,National,National,NNP,National_NNP
8,2019-01-23,Baseball,Baseball,NNP,Baseball_NNP
8,2019-01-23,Hall,Hall,NNP,Hall_NNP
8,2019-01-23,of,of,IN,of_IN
8,2019-01-23,Fame,Fame,NNP,Fame_NNP
8,2019-01-23,!,Fame,",","Fame_,"
8,2019-01-23,Not,not,RB,not_RB
8,2019-01-23,only,only,RB,only_RB
8,2019-01-23,a,a,DT,a_DT
8,2019-01-23,great,great,JJ,great_JJ
8,2019-01-23,player,player,NN,player_NN
8,2019-01-23,but,but,CC,but_CC
8,2019-01-23,a,a,DT,a_DT
8,2019-01-23,great,great,JJ,great_JJ
8,2019-01-23,person,person,NN,person_NN
8,2019-01-23,.,person,.,person_.
8,2019-01-23,I,I,PRP,I_PRP
8,2019-01-23,am,be,VBP,be_VBP
8,2019-01-23,thankful,thankful,JJ,thankful_JJ
8,2019-01-23,for,for,IN,for_IN
8,2019-01-23,Mariano,Mariano,NNP,Mariano_NNP
8,2019-01-23,’s,Mariano,POS,Mariano_POS
8,2019-01-23,support,support,NN,support_NN
8,2019-01-23,of,of,IN,of_IN
8,2019-01-23,the,the,DT,the_DT
8,2019-01-23,Opioid,Opioid,NNP,Opioid_NNP
8,2019-01-23,Drug,Drug,NNP,Drug_NNP
8,2019-01-23,Abuse,Abuse,NNP,Abuse_NNP
8,2019-01-23,Commission,Commission,NNP,Commission_NNP
8,2019-01-23,and,and,CC,and_CC
8,2019-01-23,@,@fitnessgov,CC,@fitnessgov_CC
8,2019-01-23,FitnessGov,@fitnessgov,NNP,@fitnessgov_NNP
8,2019-01-23,.,@fitnessgov,.,@fitnessgov_.
8,2019-01-23,#,#,NFP,#_NFP
8,2019-01-23,EnterSandman,#,NNP,#_NNP
8,2019-01-23,#,#,NN,#_NN
8,2019-01-23,HOF2019,#,NN,#_NN
8,2019-01-23,💯,HOF2019,NFP,HOF2019_NFP
8,2019-01-23,https,https://t.co/reU1gKWHSQ,NNS,https://t.co/reU1gKWHSQ_NNS
8,2019-01-23,://,https://t.co/reU1gKWHSQ,NFP,https://t.co/reU1gKWHSQ_NFP
8,2019-01-23,t.co,https://t.co/reU1gKWHSQ,ADD,https://t.co/reU1gKWHSQ_ADD
8,2019-01-23,/,https://t.co/reU1gKWHSQ,SYM,https://t.co/reU1gKWHSQ_SYM
8,2019-01-23,reU1gKWHSQ,https://t.co/reU1gKWHSQ,NNP,https://t.co/reU1gKWHSQ_NNP
9,2015-07-01,My,my,PRP$,my_PRP$
9,2015-07-01,recent,recent,JJ,recent_JJ
9,2015-07-01,statement,statement,NN,statement_NN
9,2015-07-01,re,re,IN,re_IN
9,2015-07-01,:,re,:,re_:
9,2015-07-01,@,@macys,NFP,@macys_NFP
9,2015-07-01,macys,@macys,NNS,@macys_NNS
9,2015-07-01,--,--,:,--_:
9,2015-07-01,We,we,PRP,we_PRP
9,2015-07-01,must,must,MD,must_MD
9,2015-07-01,have,have,VB,have_VB
9,2015-07-01,strong,strong,JJ,strong_JJ
9,2015-07-01,borders,border,NNS,border_NNS
9,2015-07-01,&,&,CC,&_CC
9,2015-07-01,amp,&,NN,&_NN
9,2015-07-01,",",amp,",","amp_,"
9,2015-07-01,stop,stop,VB,stop_VB
9,2015-07-01,illegal,illegal,JJ,illegal_JJ
9,2015-07-01,immigration,immigration,NN,immigration_NN
9,2015-07-01,now,now,RB,now_RB
9,2015-07-01,!..,now,:,now_:
9,2015-07-01,.,...,.,..._.
9,2015-07-01,https,https://t.co/hlcbormtbl,NNS,https://t.co/hlcbormtbl_NNS
9,2015-07-01,://,https://t.co/hlcbormtbl,NFP,https://t.co/hlcbormtbl_NFP
9,2015-07-01,t.co,https://t.co/hlcbormtbl,ADD,https://t.co/hlcbormtbl_ADD
9,2015-07-01,/,https://t.co/hlcbormtbl,NFP,https://t.co/hlcbormtbl_NFP
9,2015-07-01,HLCboRmTbl,https://t.co/hlcbormtbl,NNP,https://t.co/hlcbormtbl_NNP
10,2017-07-21,ICYMI,ICYMI-,NNP,ICYMI-_NNP
10,2017-07-21,-,ICYMI-,:,ICYMI-_:
10,2017-07-21,This,this,DT,this_DT
10,2017-07-21,week,week,NN,week_NN
10,2017-07-21,we,we,PRP,we_PRP
10,2017-07-21,hosted,host,VBD,host_VBD
10,2017-07-21,a,a,DT,a_DT
10,2017-07-21,#,#,NNP,#_NNP
10,2017-07-21,MadeInAmerica,#,NNP,#_NNP
10,2017-07-21,event,event,NN,event_NN
10,2017-07-21,",",event,",","event_,"
10,2017-07-21,right,right,RB,right_RB
10,2017-07-21,here,here,RB,here_RB
10,2017-07-21,at,at,IN,at_IN
10,2017-07-21,the,the,DT,the_DT
10,2017-07-21,@,@whitehouse,CC,@whitehouse_CC
10,2017-07-21,WhiteHouse,@whitehouse,NNP,@whitehouse_NNP
10,2017-07-21,!,@whitehouse,",","@whitehouse_,"
10,2017-07-21,If,if,IN,if_IN
10,2017-07-21,it,it,PRP,it_PRP
10,2017-07-21,is,be,VBZ,be_VBZ
10,2017-07-21,MADE,make,VBN,make_VBN
10,2017-07-21,IN,in,IN,in_IN
10,2017-07-21,AMERICA,AMERICA,NNP,AMERICA_NNP
10,2017-07-21,",",AMERICA,",","AMERICA_,"
10,2017-07-21,it,it,PRP,it_PRP
10,2017-07-21,is,be,VBZ,be_VBZ
10,2017-07-21,the,the,DT,the_DT
10,2017-07-21,BEST,BEST,NNP,BEST_NNP
10,2017-07-21,!,BEST,.,BEST_.
10,2017-07-21,USA,USA,NNP,USA_NNP
10,2017-07-21,🇺🇸,USA,NFP,USA_NFP
10,2017-07-21,https,https://t.co/q4vb9gde5y,NNS,https://t.co/q4vb9gde5y_NNS
10,2017-07-21,://,https://t.co/q4vb9gde5y,NFP,https://t.co/q4vb9gde5y_NFP
10,2017-07-21,t.co,https://t.co/q4vb9gde5y,ADD,https://t.co/q4vb9gde5y_ADD
10,2017-07-21,/,https://t.co/q4vb9gde5y,SYM,https://t.co/q4vb9gde5y_SYM
10,2017-07-21,q4vB9GdE5y,https://t.co/q4vb9gde5y,ADD,https://t.co/q4vb9gde5y_ADD
11,2011-08-31,https,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NNS,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NNS
11,2011-08-31,://,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NFP,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NFP
11,2011-08-31,www.mediaite.com,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,ADD,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_ADD
11,2011-08-31,/,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,SYM,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_SYM
11,2011-08-31,tv,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NN
11,2011-08-31,/,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,SYM,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_SYM
11,2011-08-31,trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,NN,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_NN
11,2011-08-31,/,https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/,",","https://www.mediaite.com/tv/trump-team-scored-big-win-with-potentially-explosive-ruling-on-special-master-to-review-docs-taken-by-the-fbi-argues-andrew-mccarthy/_,"
12,2018-10-03,Thank,thank,VBP,thank_VBP
12,2018-10-03,you,you,PRP,you_PRP
12,2018-10-03,Governor,Governor,NNP,Governor_NNP
12,2018-10-03,Phil,Phil,NNP,Phil_NNP
12,2018-10-03,Bryant,Bryant,NNP,Bryant_NNP
12,2018-10-03,-,-,:,-_:
12,2018-10-03,it,it,PRP,it_PRP
12,2018-10-03,was,be,VBD,be_VBD
12,2018-10-03,my,my,PRP$,my_PRP$
12,2018-10-03,great,great,JJ,great_JJ
12,2018-10-03,honor,honor,NN,honor_NN
12,2018-10-03,to,to,TO,to_TO
12,2018-10-03,be,be,VB,be_VB
12,2018-10-03,there,there,RB,there_RB
12,2018-10-03,!,there,.,there_.
12,2018-10-03,#,#,NFP,#_NFP
12,2018-10-03,MAGA,#,NNP,#_NNP
12,2018-10-03,https,https://t.co/UbY7Qu2fMt,NNS,https://t.co/UbY7Qu2fMt_NNS
12,2018-10-03,://,https://t.co/UbY7Qu2fMt,NFP,https://t.co/UbY7Qu2fMt_NFP
12,2018-10-03,t.co,https://t.co/UbY7Qu2fMt,CD,https://t.co/UbY7Qu2fMt_CD
12,2018-10-03,/,https://t.co/UbY7Qu2fMt,SYM,https://t.co/UbY7Qu2fMt_SYM
12,2018-10-03,UbY7Qu2fMt,https://t.co/UbY7Qu2fMt,NNP,https://t.co/UbY7Qu2fMt_NNP
13,2017-01-12,Thank,thank,VBP,thank_VBP
13,2017-01-12,you,you,PRP,you_PRP
13,2017-01-12,to,to,IN,to_IN
13,2017-01-12,Linda,Linda,NNP,Linda_NNP
13,2017-01-12,Bean,Bean,NNP,Bean_NNP
13,2017-01-12,of,of,IN,of_IN
13,2017-01-12,L.L.Bean,L.L.Bean,NNP,L.L.Bean_NNP
13,2017-01-12,for,for,IN,for_IN
13,2017-01-12,your,your,PRP$,your_PRP$
13,2017-01-12,great,great,JJ,great_JJ
13,2017-01-12,support,support,NN,support_NN
13,2017-01-12,and,and,CC,and_CC
13,2017-01-12,courage,courage,NN,courage_NN
13,2017-01-12,.,courage,.,courage_.
13,2017-01-12,People,People,NNS,People_NNS
13,2017-01-12,will,will,MD,will_MD
13,2017-01-12,support,support,VB,support_VB
13,2017-01-12,you,you,PRP,you_PRP
13,2017-01-12,even,even,RB,even_RB
13,2017-01-12,more,more,RBR,more_RBR
13,2017-01-12,now,now,RB,now_RB
13,2017-01-12,.,now,.,now_.
13,2017-01-12,Buy,buy,VB,buy_VB
13,2017-01-12,L.L.Bean,L.L.Bean,NNP,L.L.Bean_NNP
13,2017-01-12,.,L.L.Bean,.,L.L.Bean_.
13,2017-01-12,@,@lbperfectmaine,CC,@lbperfectmaine_CC
13,2017-01-12,LBPerfectMaine,@lbperfectmaine,NNP,@lbperfectmaine_NNP
14,2015-05-21,"""""@","""",NFP,"""_NFP"
14,2015-05-21,HarmonBrew,@harmonbrew,NNP,@harmonbrew_NNP
14,2015-05-21,:,@harmonbrew,:,@harmonbrew_:
14,2015-05-21,@,@foxnews,CC,@foxnews_CC
14,2015-05-21,FoxNews,@foxnews,NNP,@foxnews_NNP
14,2015-05-21,@,@megynkelly,CC,@megynkelly_CC
14,2015-05-21,megynkelly,@megynkelly,NNP,@megynkelly_NNP
14,2015-05-21,DonaldTrump, ,NNP, _NNP
14,2015-05-21,#,#,NNP,#_NNP
14,2015-05-21,KellyFile,#,NNP,#_NNP
14,2015-05-21,Trump,Trump,NNP,Trump_NNP
14,2015-05-21,is,be,VBZ,be_VBZ
14,2015-05-21,so,so,RB,so_RB
14,2015-05-21,right,right,JJ,right_JJ
14,2015-05-21,about,about,IN,about_IN
14,2015-05-21,Geller,Geller,NNP,Geller_NNP
14,2015-05-21,.,Geller,.,Geller_.
14,2015-05-21,Megyn,Megyn,NNP,Megyn_NNP
14,2015-05-21,",",Megyn,",","Megyn_,"
14,2015-05-21,stop,stop,VB,stop_VB
14,2015-05-21,advocating,advocate,VBG,advocate_VBG
14,2015-05-21,for,for,IN,for_IN
14,2015-05-21,her,she,PRP,she_PRP
14,2015-05-21,",",she,",","she_,"
14,2015-05-21,its,its,PRP$,its_PRP$
14,2015-05-21,a,a,DT,a_DT
14,2015-05-21,loser,loser,NN,loser_NN
14,2015-05-21,.,loser,.,loser_.
14,2015-05-21,"""""",.,'',._''
15,2025-06-17,We,we,PRP,we_PRP
15,2025-06-17,now,now,RB,now_RB
15,2025-06-17,have,have,VBP,have_VBP
15,2025-06-17,complete,complete,JJ,complete_JJ
15,2025-06-17,and,and,CC,and_CC
15,2025-06-17,total,total,JJ,total_JJ
15,2025-06-17,control,control,NN,control_NN
15,2025-06-17,of,of,IN,of_IN
15,2025-06-17,the,the,DT,the_DT
15,2025-06-17,skies,sky,NNS,sky_NNS
15,2025-06-17,over,over,IN,over_IN
15,2025-06-17,Iran,Iran,NNP,Iran_NNP
15,2025-06-17,.,Iran,",","Iran_,"
15,2025-06-17,Iran,Iran,NNP,Iran_NNP
15,2025-06-17,had,have,VBD,have_VBD
15,2025-06-17,good,good,JJ,good_JJ
15,2025-06-17,sky,sky,NN,sky_NN
15,2025-06-17,trackers,tracker,NNS,tracker_NNS
15,2025-06-17,and,and,CC,and_CC
15,2025-06-17,other,other,JJ,other_JJ
15,2025-06-17,defensive,defensive,JJ,defensive_JJ
15,2025-06-17,equipment,equipment,NN,equipment_NN
15,2025-06-17,",",equipment,",","equipment_,"
15,2025-06-17,and,and,CC,and_CC
15,2025-06-17,plenty,plenty,NN,plenty_NN
15,2025-06-17,of,of,IN,of_IN
15,2025-06-17,it,it,PRP,it_PRP
15,2025-06-17,",",it,",","it_,"
15,2025-06-17,but,but,CC,but_CC
15,2025-06-17,it,it,PRP,it_PRP
15,2025-06-17,does,do,VBZ,do_VBZ
15,2025-06-17,n’t,do,RB,do_RB
15,2025-06-17,compare,compare,VB,compare_VB
15,2025-06-17,to,to,IN,to_IN
15,2025-06-17,American,American,NNP,American_NNP
15,2025-06-17,made,make,VBN,make_VBN
15,2025-06-17,",",make,",","make_,"
15,2025-06-17,conceived,conceive,VBN,conceive_VBN
15,2025-06-17,",",conceive,",","conceive_,"
15,2025-06-17,and,and,CC,and_CC
15,2025-06-17,manufactured,manufacture,VBN,manufacture_VBN
15,2025-06-17,“,"""",``,"""_``"
15,2025-06-17,stuff,"""",NN,"""_NN"
15,2025-06-17,.,stuff,.,stuff_.
15,2025-06-17,”,.,NFP,._NFP
15,2025-06-17,Nobody,nobody,NN,nobody_NN
15,2025-06-17,does,do,VBZ,do_VBZ
15,2025-06-17,it,it,PRP,it_PRP
15,2025-06-17,better,well,RBR,well_RBR
15,2025-06-17,than,than,IN,than_IN
15,2025-06-17,the,the,DT,the_DT
15,2025-06-17,good,good,JJ,good_JJ
15,2025-06-17,ol’,ol’,JJ,ol’_JJ
15,2025-06-17,USA,USA,NNP,USA_NNP
15,2025-06-17,.,USA,.,USA_.
16,2025-07-27,https,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,NNS,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_NNS
16,2025-07-27,://,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,:,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_:
16,2025-07-27,www.thegatewaypundit.com,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,ADD,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_ADD
16,2025-07-27,/,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,SYM,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_SYM
16,2025-07-27,2025,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,CD,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_CD
16,2025-07-27,/,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,SYM,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_SYM
16,2025-07-27,07,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,CD,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_CD
16,2025-07-27,/,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,SYM,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_SYM
16,2025-07-27,her-biggest-scandal-yet-iran-china-are-circumventing,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,NN,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_NN
16,2025-07-27,/,https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/,",","https://www.thegatewaypundit.com/2025/07/her-biggest-scandal-yet-iran-china-are-circumventing/_,"
17,2011-09-07,https,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home,NNS,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home_NNS
17,2011-09-07,://,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home,:,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home_:
17,2011-09-07,www.foxnews.com,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home,ADD,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home_ADD
17,2011-09-07,/,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home,SYM,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home_SYM
17,2011-09-07,politics,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home,NNS,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home_NNS
17,2011-09-07,/,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home,SYM,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home_SYM
17,2011-09-07,hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home,NN,https://www.foxnews.com/politics/hunter-biden-received-250k-wire-from-beijing-with-beneficiary-address-listed-as-joe-biden-delaware-home_NN
18,2014-05-23,Via,Via,IN,Via_IN
18,2014-05-23,@,@BreitbartNews,CC,@BreitbartNews_CC
18,2014-05-23,BreitbartNews,@BreitbartNews,NNP,@BreitbartNews_NNP
18,2014-05-23,by,by,IN,by_IN
18,2014-05-23,@,@TheTonyLee,CC,@TheTonyLee_CC
18,2014-05-23,TheTonyLee,@TheTonyLee,NNP,@TheTonyLee_NNP
18,2014-05-23,:,@TheTonyLee,:,@TheTonyLee_:
18,2014-05-23,"""""@","""",NFP,"""_NFP"
18,2014-05-23,Citizens,@citizens_unite,NNS,@citizens_unite_NNS
18,2014-05-23,_,@citizens_unite,:,@citizens_unite_:
18,2014-05-23,United,@citizens_unite,NNP,@citizens_unite_NNP
18,2014-05-23,sues,sue,VBZ,sue_VBZ
18,2014-05-23,@,@AGSchneiderman,CC,@AGSchneiderman_CC
